ds,y
2010-08-05,0.5260929
2010-08-06,0.7905293
2010-08-07,0.52045554
2010-08-08,0.5204553
2010-08-09,0.281971
2010-08-10,0.44532162
2010-08-11,0.9248593
2010-08-12,0.81359977
2010-08-13,1.0301137
2010-08-14,1.163683
2010-08-15,1.163683
2010-08-16,1.163683
2010-08-17,0.33971736
2010-08-18,0.33973444
2010-08-19,0.33973444
2010-08-20,0.5738116
2010-08-21,0.52176374
2010-08-22,0.37410188
2010-08-23,0.37443846
2010-08-24,0.69651574
2010-08-25,0.7328327
2010-08-26,0.6850841
2010-08-27,0.681354
2010-08-28,0.34535676
2010-08-29,0.34535676
2010-08-30,0.18609595
2010-08-31,0.4127038
2010-09-01,0.39502132
2010-09-02,0.4172409
2010-09-03,0.64923227
2010-09-04,0.5317295
2010-09-05,0.5317365
2010-09-06,0.35541394
2010-09-07,0.35398158
2010-09-08,0.4070498
2010-09-09,0.50191456
2010-09-10,0.50235957
2010-09-11,0.4971156
2010-09-12,0.47160712
2010-09-13,0.48758852
2010-09-14,0.5040303
2010-09-15,0.44659206
2010-09-16,1.4894409
2010-09-17,1.4894409
2010-09-18,0.47858554
2010-09-19,0.50218797
2010-09-20,0.50218797
2010-09-21,0.5436487
2010-09-22,0.52165663
2010-09-23,0.52128386
2010-09-24,0.8260782
2010-09-25,0.84310186
2010-09-26,0.65233797
2010-09-27,0.64384764
2010-09-28,0.43174648
2010-09-29,0.84173256
2010-09-30,0.6571731
2010-10-01,2.7415955
2010-10-02,3.6274593
2010-10-03,1.6009313
2010-10-04,3.5050256
2010-10-05,3.4009888
2010-10-06,6.420963
2010-10-07,6.420963
2010-10-08,2.0042691
2010-10-09,2.0042691
2010-10-10,0.97927177
2010-10-11,0.8491665
2010-10-12,0.84981495
2010-10-13,0.4498234
2010-10-14,2.1654303
2010-10-15,1.8000921
2010-10-16,1.9705547
2010-10-17,2.5081918
2010-10-18,2.5081918
2010-10-19,2.1864476
2010-10-20,2.1987834
2010-10-21,1.8054389
2010-10-22,1.8054389
2010-10-23,1.5386399
2010-10-24,0.5959148
2010-10-25,0.63150764
2010-10-26,0.63150764
2010-10-27,0.64533234
2010-10-28,0.69218963
2010-10-29,0.622374
2010-10-30,0.6223647
2010-10-31,0.6212957
2010-11-01,0.5851327
2010-11-02,0.54552084
2010-11-03,0.2911321
2010-11-04,0.309594
2010-11-05,0.29101002
2010-11-06,0.29275838
2010-11-07,0.29269826
2010-11-08,0.37299895
2010-11-09,1.3613425
2010-11-10,3.4011755
2010-11-11,3.4011755
2010-11-12,0.8044927
2010-11-13,1.2034723
2010-11-14,1.1034476
2010-11-15,0.7835497
2010-11-16,0.6887232
2010-11-17,0.6723231
2010-11-18,0.67649466
2010-11-19,0.7539617
2010-11-20,0.6575024
2010-11-21,0.3065711
2010-11-22,0.3065711
2010-11-23,0.92765766
2010-11-24,0.887939
2010-11-25,0.5884944
2010-11-26,0.65363306
2010-11-27,0.630473
2010-11-28,0.63085085
2010-11-29,0.6400548
2010-11-30,0.6400518
2010-12-01,0.46474874
2010-12-02,0.42304674
2010-12-03,0.42301223
2010-12-04,0.5657797
2010-12-05,0.4438655
2010-12-06,0.42021796
2010-12-07,0.4078303
2010-12-08,0.35217172
2010-12-09,0.54360807
2010-12-10,0.5049338
2010-12-11,0.4848659
2010-12-12,0.4852883
2010-12-13,0.29794884
2010-12-14,0.27432877
2010-12-15,0.33635592
2010-12-16,0.41843763
2010-12-17,0.46168202
2010-12-18,0.5480046
2010-12-19,0.52194434
2010-12-20,0.59445584
2010-12-21,0.59445584
2010-12-22,0.59445584
2010-12-23,0.4647069
2010-12-24,0.46282086
2010-12-25,0.29761285
2010-12-26,0.34153715
2010-12-27,0.3432951
